year,state,county,farms.full.owners,farms.part.owners,farms.managers,farms.tenants
1935,Iowa,Poweshiek,905,218,18,1122
1935,Iowa,Ringgold,677,257,13,1086
1935,Iowa,Sac,709,186,14,1086
1935,Iowa,Scott,1087,186,16,1090
1935,Iowa,Shelby,865,190,10,1121
1935,Iowa,Sioux,978,290,11,1758
1935,Iowa,Story,817,220,18,1348
1935,Iowa,Tama,1101,320,28,1332
1935,Iowa,Taylor,838,226,26,1205
1935,Iowa,Union,613,168,11,870
1935,Iowa,Van Buren,870,249,17,809
1935,Iowa,Wapello,931,262,15,915
1935,Iowa,Warren,1114,351,14,1144
1935,Iowa,Washington,1059,292,13,1088
1935,Iowa,Wayne,679,234,16,1009
1935,Iowa,Webster,936,297,14,1552
1935,Iowa,Winnebago,610,173,11,959
1935,Iowa,Winneshiek,1516,376,8,1033
1935,Iowa,Woodbury,1180,270,48,1836
1935,Iowa,Worth,532,154,16,789
1935,Iowa,Wright,580,171,8,1240
1935,Kansas,Allen,749,365,11,1041
1935,Kansas,Anderson,690,354,6,857
1935,Kansas,Atchison,833,216,18,820
1935,Kansas,Barber,388,201,10,503
1935,Kansas,Barton,513,486,2,757
1935,Kansas,Bourbon,917,411,12,1078
1935,Kansas,Brown,797,359,18,1120
1935,Kansas,Butler,897,486,24,1331
1935,Kansas,Chase,341,129,7,440
1935,Kansas,Chautauqua,414,258,16,623
1935,Kansas,Cherokee,892,437,5,1337
1935,Kansas,Cheyenne,273,387,9,474
1935,Kansas,Clark,173,168,7,267
1935,Kansas,Clay,715,371,9,975
1935,Kansas,Cloud,697,413,5,1075
1935,Kansas,Coffey,789,550,15,1010
1935,Kansas,Comanche,150,137,12,276
1935,Kansas,Cowley,997,499,31,1419
1935,Kansas,Crawford,1145,559,7,1186
1935,Kansas,Decatur,433,342,3,636
1935,Kansas,Dickinson,926,573,12,1054
1935,Kansas,Doniphan,744,229,19,747
1935,Kansas,Douglas,1027,340,10,832
1935,Kansas,Edwards,206,226,6,391
1935,Kansas,Elk,459,252,6,591
1935,Kansas,Ellis,497,358,8,480
1935,Kansas,Ellsworth,364,283,7,527
1935,Kansas,Finney,238,278,6,507
1935,Kansas,Ford,396,393,13,605
1935,Kansas,Franklin,1135,407,12,972
1935,Kansas,Geary,386,117,2,268
1935,Kansas,Gove,218,339,5,349
1935,Kansas,Graham,349,357,0,590
1935,Kansas,Grant,102,130,4,230
1935,Kansas,Gray,206,273,3,453
1935,Kansas,Greeley,68,99,0,144
1935,Kansas,Greenwood,707,326,9,1095
1935,Kansas,Hamilton,127,135,3,264
1935,Kansas,Harper,496,324,1,821
1935,Kansas,Harvey,525,427,10,758
1935,Kansas,Haskell,82,145,1,201
1935,Kansas,Hodgeman,180,255,4,351
1935,Kansas,Jackson,973,456,16,1143
1935,Kansas,Jefferson,908,387,13,978
1935,Kansas,Jewell,889,576,9,1127
1935,Kansas,Johnson,1348,374,47,1061
1935,Kansas,Kearny,153,117,3,243
1935,Kansas,Kingman,436,445,5,752
1935,Kansas,Kiowa,161,214,3,352
1935,Kansas,Labette,1004,521,14,1159
1935,Kansas,Lane,116,192,8,238
1935,Kansas,Leavenworth,1222,233,23,782
1935,Kansas,Lincoln,501,336,11,579
1935,Kansas,Linn,924,432,6,1010
1935,Kansas,Logan,132,244,5,220
1935,Kansas,Lyon,1162,511,13,937
1935,Kansas,McPherson,731,711,9,1112
1935,Kansas,Marion,718,634,8,1167
1935,Kansas,Marshall,1127,480,10,1301
1935,Kansas,Meade,240,305,7,331
1935,Kansas,Miami,999,411,11,1099
1935,Kansas,Mitchell,449,428,10,812
1935,Kansas,Montgomery,1030,426,12,1282
1935,Kansas,Morris,646,313,6,657
1935,Kansas,Morton,118,149,1,207
1935,Kansas,Nemaha,913,383,17,1155
1935,Kansas,Neosho,804,444,6,1057
1935,Kansas,Ness,338,391,4,485
1935,Kansas,Norton,541,398,3,746
1935,Kansas,Osage,1226,452,8,1016
1935,Kansas,Osborne,493,351,11,837
1935,Kansas,Ottawa,483,351,3,794
1935,Kansas,Pawnee,265,317,9,573
1935,Kansas,Phillips,656,446,4,968
1935,Kansas,Pottawatomie,1020,352,16,894
1935,Kansas,Pratt,297,306,4,561
1935,Kansas,Rawlins,348,337,7,451
1935,Kansas,Reno,1108,763,19,1250
1935,Kansas,Republic,801,489,3,1064
1935,Kansas,Rice,385,391,11,660
1935,Kansas,Riley,759,224,6,636
1935,Kansas,Rooks,417,326,4,655
1935,Kansas,Rush,307,374,7,500
1935,Kansas,Russell,400,339,2,616
1935,Kansas,Saline,618,393,10,841
1935,Kansas,Scott,88,176,2,286
1935,Kansas,Sedgwick,1414,692,34,1725
1935,Kansas,Seward,126,161,1,272
1935,Kansas,Shawnee,1233,341,17,869
1935,Kansas,Sheridan,293,297,12,448
1935,Kansas,Sherman,161,347,8,323
1935,Kansas,Smith,790,492,6,1035
1935,Kansas,Stafford,347,305,6,659
1935,Kansas,Stanton,64,146,0,201
1935,Kansas,Stevens,107,194,1,310
1935,Kansas,Sumner,918,634,7,1538
1935,Kansas,Thomas,200,312,9,479
1935,Kansas,Trego,240,280,4,439
1935,Kansas,Wabaunsee,720,325,7,718
1935,Kansas,Wallace,93,157,3,187
1935,Kansas,Washington,1039,523,5,1263
1935,Kansas,Wichita,77,161,9,172
1935,Kansas,Wilson,685,388,9,938
1935,Kansas,Woodson,392,292,5,636
1935,Kansas,Wyandotte,964,199,5,510
1935,Kentucky,Adair,1979,281,0,901
1935,Kentucky,Allen,1584,208,0,1405
1935,Kentucky,Anderson,915,123,1,504
1935,Kentucky,Ballard,654,207,1,769
1935,Kentucky,Barren,2350,315,3,1735
1935,Kentucky,Bath,856,235,5,982
1935,Kentucky,Bell,992,198,1,1275
1935,Kentucky,Boone,859,134,7,534
1935,Kentucky,Bourbon,721,154,18,1006
1935,Kentucky,Boyd,538,20,2,271
1935,Kentucky,Boyle,725,104,6,484
1935,Kentucky,Bracken,890,77,1,683
1935,Kentucky,Breathitt,1981,191,1,1417
1935,Kentucky,Breckinridge,1708,121,9,996
1935,Kentucky,Bullitt,941,140,2,301
1935,Kentucky,Butler,1232,293,1,747
1935,Kentucky,Caldwell,1084,153,2,646
1935,Kentucky,Calloway,1708,402,1,989
1935,Kentucky,Campbell,1068,160,18,332
1935,Kentucky,Carlisle,585,136,0,450
1935,Kentucky,Carroll,434,42,1,547
1935,Kentucky,Carter,1939,260,1,973
1935,Kentucky,Casey,1993,378,2,1107
1935,Kentucky,Christian,1501,192,14,1695
1935,Kentucky,Clark,820,167,6,754
1935,Kentucky,Clay,1514,366,2,1564
1935,Kentucky,Clinton,998,270,0,552
1935,Kentucky,Crittenden,1203,183,1,390
1935,Kentucky,Cumberland,945,225,2,844
1935,Kentucky,Daviess,1502,383,9,1870
1935,Kentucky,Edmonson,1303,142,2,620
1935,Kentucky,Elliott,1016,76,1,568
1935,Kentucky,Estill,1008,242,1,818
1935,Kentucky,Fayette,830,86,26,765
1935,Kentucky,Fleming,1569,183,2,1157
1935,Kentucky,Floyd,2009,219,0,1722
1935,Kentucky,Franklin,810,104,11,587
1935,Kentucky,Fulton,428,94,5,698
1935,Kentucky,Gallatin,302,45,2,335
1935,Kentucky,Garrard,1054,236,3,924
1935,Kentucky,Grant,1249,81,4,584
1935,Kentucky,Graves,2129,748,3,1972
1935,Kentucky,Grayson,1838,314,1,865
1935,Kentucky,Green,1391,144,0,1064
1935,Kentucky,Greenup,1275,186,2,830
1935,Kentucky,Hancock,531,171,1,464
1935,Kentucky,Hardin,2102,242,13,962
1935,Kentucky,Harlan,814,318,0,683
1935,Kentucky,Harrison,1306,201,3,1002
1935,Kentucky,Hart,1819,200,1,1111
1935,Kentucky,Henderson,897,317,18,1310
1935,Kentucky,Henry,988,146,5,1023
1935,Kentucky,Hickman,642,222,2,740
1935,Kentucky,Hopkins,1533,401,6,1152
1935,Kentucky,Jackson,1425,204,3,586
1935,Kentucky,Jefferson,2082,353,32,901
1935,Kentucky,Jessamine,720,119,3,640
1935,Kentucky,Johnson,1543,479,0,987
1935,Kentucky,Kenton,968,50,4,265
1935,Kentucky,Knott,1235,311,2,1077
1935,Kentucky,Knox,1663,528,1,1387
1935,Kentucky,Larue,1017,129,2,389
1935,Kentucky,Laurel,2192,371,1,867
1935,Kentucky,Lawrence,1546,500,0,1035
1935,Kentucky,Lee,857,106,2,356
1935,Kentucky,Leslie,963,88,0,954
1935,Kentucky,Letcher,1333,185,2,998
1935,Kentucky,Lewis,1559,133,1,971
1935,Kentucky,Lincoln,1810,287,0,949
1935,Kentucky,Livingston,930,115,1,377
1935,Kentucky,Logan,1599,335,2,1676
1935,Kentucky,Lyon,575,151,0,527
1935,Kentucky,McCracken,1204,310,5,649
1935,Kentucky,McCreary,1038,79,1,414
1935,Kentucky,McLean,853,181,3,654
1935,Kentucky,Madison,1990,167,8,1472
1935,Kentucky,Magoffin,1933,164,0,878
1935,Kentucky,Marion,1206,188,6,679
1935,Kentucky,Marshall,1422,549,0,885
1935,Kentucky,Martin,636,137,0,491
1935,Kentucky,Mason,845,74,1,602
1935,Kentucky,Meade,997,105,6,357
1935,Kentucky,Menifee,619,71,1,337
1935,Kentucky,Mercer,1284,124,5,704
1935,Kentucky,Metcalfe,1126,209,0,867
1935,Kentucky,Monroe,1304,289,1,1138
1935,Kentucky,Montgomery,912,53,3,554
1935,Kentucky,Morgan,1895,315,0,980
1935,Kentucky,Muhlenberg,1706,368,4,1154
1935,Kentucky,Nelson,1330,116,7,698
1935,Kentucky,Nicholas,926,131,2,589
1935,Kentucky,Ohio,2150,558,5,1300
1935,Kentucky,Oldham,507,109,11,295
1935,Kentucky,Owen,1281,126,2,1061
1935,Kentucky,Owsley,819,157,0,615
1935,Kentucky,Pendleton,1150,226,1,751
1935,Kentucky,Perry,1528,314,1,1243
1935,Kentucky,Pike,3855,391,1,2143
1935,Kentucky,Powell,640,38,0,334
1935,Kentucky,Pulaski,3462,684,1,1547
1935,Kentucky,Robertson,477,44,0,374
1935,Kentucky,Rockcastle,1474,347,1,819
1935,Kentucky,Rowan,963,125,1,335
1935,Kentucky,Russell,1224,407,0,696
1935,Kentucky,Scott,1037,85,5,847
1935,Kentucky,Shelby,1156,106,9,1282
1935,Kentucky,Simpson,719,134,1,1031
1935,Kentucky,Spencer,495,76,1,539
1935,Kentucky,Taylor,1212,247,3,725
1935,Kentucky,Todd,992,165,4,1056
1935,Kentucky,Trigg,877,98,5,1057
1935,Kentucky,Trimble,545,114,1,567
1935,Kentucky,Union,578,223,7,539
1935,Kentucky,Warren,2318,245,5,1320
1935,Kentucky,Washington,1391,134,3,744
1935,Kentucky,Wayne,1568,280,0,989
1935,Kentucky,Webster,932,324,3,764
1935,Kentucky,Whitley,1831,416,2,1079
1935,Kentucky,Wolfe,1013,117,2,738
1935,Kentucky,Woodford,486,76,9,702
1935,Louisiana,Acadia,1101,324,10,2415
1935,Louisiana,Allen,686,75,4,504
1935,Louisiana,Ascension,794,119,4,498
1935,Louisiana,Assumption,182,57,8,176
1935,Louisiana,Avoyelles,1475,401,9,3962
1935,Louisiana,Beauregard,1005,102,1,443
1935,Louisiana,Bienville,1352,103,3,2309
1935,Louisiana,Bossier,1075,102,7,3297
1935,Louisiana,Caddo,1138,218,14,5745
1935,Louisiana,Calcasieu,834,142,6,949
1935,Louisiana,Caldwell,683,33,1,653
1935,Louisiana,Cameron,327,47,2,516
1935,Louisiana,Catahoula,432,29,3,1739
1935,Louisiana,Claiborne,1353,128,2,3499
1935,Louisiana,Concordia,252,12,16,1656
1935,Louisiana,De Soto,1312,183,6,3243
1935,Louisiana,East Baton Rouge,998,198,6,1355
1935,Louisiana,East Carroll,247,21,14,2658
1935,Louisiana,East Feliciana,649,76,15,1769
1935,Louisiana,Evangeline,1338,87,2,3590
1935,Louisiana,Franklin,1014,47,8,5131
1935,Louisiana,Grant,915,81,4,1147
1935,Louisiana,Iberia,420,211,10,897
1935,Louisiana,Iberville,327,82,16,498
1935,Louisiana,Jackson,831,40,1,756
1935,Louisiana,Jefferson,202,17,4,190
1935,Louisiana,Jefferson Davis,486,196,3,1069
1935,Louisiana,Lafayette,1006,240,10,2421
1935,Louisiana,Lafourche,707,89,16,410
1935,Louisiana,La Salle,634,56,1,265
1935,Louisiana,Lincoln,1266,102,4,2024
1935,Louisiana,Livingston,1563,109,3,913
1935,Louisiana,Madison,151,11,19,2140
1935,Louisiana,Morehouse,488,58,19,3183
1935,Louisiana,Natchitoches,1595,126,13,4375
1935,Louisiana,Orleans,162,2,12,136
1935,Louisiana,Ouachita,875,55,8,1945
1935,Louisiana,Plaquemines,483,18,12,191
1935,Louisiana,Pointe Coupee,529,65,13,2197
1935,Louisiana,Rapides,2045,139,23,2724
1935,Louisiana,Red River,578,47,9,2338
1935,Louisiana,Richland,807,40,11,3906
1935,Louisiana,Sabine,1594,116,2,1821
1935,Louisiana,St Bernard,136,8,1,127
1935,Louisiana,St Charles,107,30,5,186
1935,Louisiana,St Helena,800,39,1,781
1935,Louisiana,St James,336,154,15,170
1935,Louisiana,St John The Baptist,153,65,7,80
1935,Louisiana,St Landry,1779,160,18,5888
1935,Louisiana,St Martin,1195,86,5,1476
1935,Louisiana,St Mary,147,81,9,272
1935,Louisiana,St Tammany,1172,31,5,402
1935,Louisiana,Tangipahoa,2596,121,10,2065
1935,Louisiana,Tensas,217,13,33,2236
1935,Louisiana,Terrebonne,682,97,24,348
1935,Louisiana,Union,1556,190,2,1737
1935,Louisiana,Vermilion,1367,490,7,2095
1935,Louisiana,Vernon,1639,102,2,763
1935,Louisiana,Washington,1706,55,2,1214
1935,Louisiana,Webster,1028,139,3,2618
1935,Louisiana,West Baton Rouge,89,50,7,318
1935,Louisiana,West Carroll,840,13,3,1974
1935,Louisiana,West Feliciana,245,23,5,1173
1935,Louisiana,Winn,1190,78,1,801
1935,Maine,Androscoggin,1689,227,17,129
1935,Maine,Aroostook,5931,251,68,464
1935,Maine,Cumberland,2530,246,37,227
1935,Maine,Franklin,1425,134,10,148
1935,Maine,Hancock,1648,133,23,60
1935,Maine,Kennebec,3099,207,36,243
1935,Maine,Knox,1339,101,3,67
1935,Maine,Lincoln,1650,96,15,114
1935,Maine,Oxford,2397,161,12,204
1935,Maine,Penobscot,3992,217,36,321
1935,Maine,Piscataquis,1056,80,3,101
1935,Maine,Sagadahoc,543,108,1,75
1935,Maine,Somerset,2429,231,28,228
1935,Maine,Waldo,2045,291,7,256
1935,Maine,Washington,2060,57,5,66
1935,Maine,York,1990,349,11,180
1935,Maryland,Allegany,1083,44,7,218
1935,Maryland,Anne Arundel,1008,79,10,350
1935,Maryland,Baltimore,2618,171,75,399
1935,Maryland,Calvert,567,53,2,647
1935,Maryland,Caroline,1172,96,21,688
1935,Maryland,Carroll,2354,136,69,731
1935,Maryland,Cecil,842,36,59,361
1935,Maryland,Charles,923,111,8,621
1935,Maryland,Dorchester,1155,75,23,708
1935,Maryland,Frederick,2312,98,93,971
1935,Maryland,Garrett,1661,59,10,269
1935,Maryland,Harford,1649,127,53,299
1935,Maryland,Howard,886,70,40,230
1935,Maryland,Kent,517,12,44,441
1935,Maryland,Montgomery,1354,86,71,389
1935,Maryland,Prince Georges,1391,105,32,775
1935,Maryland,Queen Anne's,555,22,11,632
1935,Maryland,St Mary's,760,44,15,617
1935,Maryland,Somerset,1160,131,16,346
1935,Maryland,Talbot,484,38,81,443
1935,Maryland,Washington,2056,58,70,416
1935,Maryland,Wicomico,1540,309,12,774
1935,Maryland,Worcester,1216,117,16,754
1935,Maryland,Baltimore City,135,0,9,11
1935,Massachusetts,Barnstable,880,115,28,100
1935,Massachusetts,Berkshire,2038,191,87,211
1935,Massachusetts,Bristol,2837,231,58,282
1935,Massachusetts,Dukes,87,14,6,11
1935,Massachusetts,Essex,2413,247,118,262
1935,Massachusetts,Franklin,2339,171,23,146
1935,Massachusetts,Hampden,2115,92,27,109
1935,Massachusetts,Hampshire,2423,185,27,118
1935,Massachusetts,Middlesex,4251,210,118,283
1935,Massachusetts,Nantucket,25,8,0,0
1935,Massachusetts,Norfolk,1515,62,70,74
1935,Massachusetts,Plymouth,3389,169,144,263
1935,Massachusetts,Suffolk,38,6,6,8
1935,Massachusetts,Worcester,5808,257,102,297
1935,Michigan,Alcona,723,88,3,127
1935,Michigan,Alger,632,12,2,25
1935,Michigan,Allegan,3898,744,42,936
1935,Michigan,Alpena,1236,38,3,118
1935,Michigan,Antrim,969,235,6,224
1935,Michigan,Arenac,991,226,7,192
1935,Michigan,Baraga,751,64,3,20
1935,Michigan,Barry,1923,495,9,657
1935,Michigan,Bay,2525,469,10,387
1935,Michigan,Benzie,563,84,9,70
1935,Michigan,Berrien,4510,639,67,680
1935,Michigan,Branch,1754,442,10,726
1935,Michigan,Calhoun,2397,382,30,952
1935,Michigan,Cass,1692,314,16,629
1935,Michigan,Charlevoix,1061,88,13,180
1935,Michigan,Cheboygan,987,112,4,131
1935,Michigan,Chippewa,1406,213,9,151
1935,Michigan,Clare,749,124,8,226
1935,Michigan,Clinton,1739,658,7,777
1935,Michigan,Crawford,121,2,4,30
1935,Michigan,Delta,1321,135,5,93
1935,Michigan,Dickinson,658,37,3,74
1935,Michigan,Eaton,2138,656,13,879
1935,Michigan,Emmet,1027,151,3,191
1935,Michigan,Genesee,3103,465,36,870
1935,Michigan,Gladwin,910,231,4,290
1935,Michigan,Gogebic,822,52,1,38
1935,Michigan,Grand Traverse,1175,182,23,160
1935,Michigan,Gratiot,1722,616,12,1261
1935,Michigan,Hillsdale,2283,555,20,1020
1935,Michigan,Houghton,1370,147,4,479
1935,Michigan,Huron,2867,767,13,746
1935,Michigan,Ingham,1891,607,22,698
1935,Michigan,Ionia,1684,582,18,790
1935,Michigan,Iosco,537,113,5,126
1935,Michigan,Iron,873,36,2,99
1935,Michigan,Isabella,1646,449,6,829
1935,Michigan,Jackson,2525,310,26,718
1935,Michigan,Kalamazoo,2114,353,25,556
1935,Michigan,Kalkaska,405,103,3,71
1935,Michigan,Kent,3919,633,21,1047
1935,Michigan,Keweenaw,24,15,0,138
1935,Michigan,Lake,510,56,2,84
1935,Michigan,Lapeer,2071,469,25,1029
1935,Michigan,Leelanau,939,144,30,95
1935,Michigan,Lenawee,2780,545,14,1322
1935,Michigan,Livingston,1468,382,25,544
1935,Michigan,Luce,266,17,5,34
1935,Michigan,Mackinac,529,42,1,46
1935,Michigan,Macomb,2585,365,29,866
1935,Michigan,Manistee,1095,186,7,83
1935,Michigan,Marquette,1019,84,7,271
1935,Michigan,Mason,1287,273,4,243
1935,Michigan,Mecosta,1472,366,2,475
1935,Michigan,Menominee,1876,169,5,136
1935,Michigan,Midland,1424,373,3,370
1935,Michigan,Missaukee,845,139,6,210
1935,Michigan,Monroe,2599,664,9,1043
1935,Michigan,Montcalm,2297,724,9,769
1935,Michigan,Montmorency,362,82,4,63
1935,Michigan,Muskegon,1577,107,10,270
1935,Michigan,Newaygo,1838,346,10,435
1935,Michigan,Oakland,2305,327,119,1244
1935,Michigan,Oceana,1500,317,19,253
1935,Michigan,Ogemaw,924,181,4,203
1935,Michigan,Ontonagon,1137,165,2,105
1935,Michigan,Osceola,1353,308,7,393
1935,Michigan,Oscoda,205,62,3,40
1935,Michigan,Otsego,476,46,2,69
1935,Michigan,Ottawa,3360,516,4,517
1935,Michigan,Presque Isle,1080,42,1,31
1935,Michigan,Roscommon,113,16,0,13
1935,Michigan,Saginaw,3760,703,17,866
1935,Michigan,St Clair,3426,588,21,745
1935,Michigan,St Joseph,1566,359,19,680
1935,Michigan,Sanilac,3023,923,18,1076
1935,Michigan,Schoolcraft,393,23,2,33
1935,Michigan,Shiawassee,1865,544,6,857
1935,Michigan,Tuscola,3028,787,7,1045
1935,Michigan,Van Buren,3910,414,28,807
1935,Michigan,Washtenaw,2244,492,18,752
1935,Michigan,Wayne,1591,248,17,644
1935,Michigan,Wexford,1047,127,4,162
1935,Minnesota,Aitkin,1640,720,10,642
1935,Minnesota,Anoka,885,383,21,474
1935,Minnesota,Becker,1626,581,7,1013
1935,Minnesota,Beltrami,1509,506,9,416
1935,Minnesota,Benton,918,326,7,429
1935,Minnesota,Big Stone,364,153,4,633
1935,Minnesota,Blue Earth,1481,488,15,1145
1935,Minnesota,Brown,1079,253,7,777
1935,Minnesota,Carlton,1827,423,2,342
1935,Minnesota,Carver,1372,224,13,544
1935,Minnesota,Cass,1460,411,7,668
1935,Minnesota,Chippewa,680,269,7,731
1935,Minnesota,Chisago,1405,310,0,468
1935,Minnesota,Clay,744,454,10,999
1935,Minnesota,Clearwater,1168,292,0,459
1935,Minnesota,Cook,189,17,0,14
1935,Minnesota,Cottonwood,692,354,8,943
1935,Minnesota,Crow Wing,1050,545,2,604
1935,Minnesota,Dakota,1134,403,18,760
1935,Minnesota,Dodge,769,242,11,845
1935,Minnesota,Douglas,1576,402,10,891
1935,Minnesota,Faribault,1083,354,27,1117
1935,Minnesota,Fillmore,1473,415,15,1301
1935,Minnesota,Freeborn,1343,425,30,1328
1935,Minnesota,Goodhue,1521,464,15,1162
1935,Minnesota,Grant,486,287,3,649
1935,Minnesota,Hennepin,2754,785,34,1128
1935,Minnesota,Houston,1095,232,8,670
1935,Minnesota,Hubbard,906,275,2,499
1935,Minnesota,Isanti,1245,333,2,588
1935,Minnesota,Itasca,2000,459,12,332
1935,Minnesota,Jackson,780,338,10,1175
1935,Minnesota,Kanabec,1024,272,5,426
1935,Minnesota,Kandiyohi,1164,374,9,1098
1935,Minnesota,Kittson,466,369,4,642
1935,Minnesota,Koochiching,1208,106,2,122
1935,Minnesota,Lac Qui Parle,827,301,9,1004
1935,Minnesota,Lake,402,47,1,36
1935,Minnesota,Lake Of The Woods,613,181,3,169
1935,Minnesota,Le Sueur,1244,416,9,580
1935,Minnesota,Lincoln,581,277,3,741
1935,Minnesota,Lyon,669,288,10,1059
1935,Minnesota,McLeod,1515,352,14,669
1935,Minnesota,Mahnomen,239,300,6,296
1935,Minnesota,Marshall,845,915,4,1207
1935,Minnesota,Martin,1008,231,21,1245
1935,Minnesota,Meeker,1291,312,22,922
1935,Minnesota,Mille Lacs,1385,357,6,565
1935,Minnesota,Morrison,2018,684,5,884
1935,Minnesota,Mower,1024,339,26,1183
1935,Minnesota,Murray,620,285,7,1198
1935,Minnesota,Nicollet,765,227,17,557
1935,Minnesota,Nobles,640,276,13,1262
1935,Minnesota,Norman,720,470,12,866
1935,Minnesota,Olmsted,1121,338,43,1016
1935,Minnesota,Otter Tail,3613,1317,7,2347
1935,Minnesota,Pennington,466,337,5,492
1935,Minnesota,Pine,2526,522,9,757
1935,Minnesota,Pipestone,365,148,9,791
1935,Minnesota,Polk,1938,889,10,1892
1935,Minnesota,Pope,758,390,7,750
1935,Minnesota,Ramsey,920,134,9,191
1935,Minnesota,Red Lake,325,278,1,377
1935,Minnesota,Redwood,969,384,9,1366
1935,Minnesota,Renville,1308,463,17,1396
1935,Minnesota,Rice,1345,400,12,675
1935,Minnesota,Rock,389,122,17,854
1935,Minnesota,Roseau,915,723,3,646
1935,Minnesota,St Louis,6412,845,14,648
1935,Minnesota,Scott,1042,217,5,415
1935,Minnesota,Sherburne,572,330,8,445
1935,Minnesota,Sibley,1253,315,15,751
1935,Minnesota,Stearns,2824,695,30,1347
1935,Minnesota,Steele,1170,239,12,669
1935,Minnesota,Stevens,343,278,4,736
1935,Minnesota,Swift,597,357,3,933
1935,Minnesota,Todd,2079,578,20,1223
1935,Minnesota,Traverse,280,166,0,725
1935,Minnesota,Wabasha,885,218,14,642
1935,Minnesota,Wadena,810,310,3,580
1935,Minnesota,Waseca,816,236,8,644
1935,Minnesota,Washington,1379,389,16,397
1935,Minnesota,Watonwan,654,226,5,651
1935,Minnesota,Wilkin,306,282,6,684
1935,Minnesota,Winona,1288,152,12,717
1935,Minnesota,Wright,2318,594,6,1101
1935,Minnesota,Yellow Medicine,799,331,5,1077
1935,Mississippi,Adams,336,20,13,1542
1935,Mississippi,Alcorn,1133,139,2,1684
1935,Mississippi,Amite,1437,99,0,2267
1935,Mississippi,Attala,1790,134,1,2811
1935,Mississippi,Benton,615,61,0,1582
1935,Mississippi,Bolivar,989,57,74,11883
1935,Mississippi,Calhoun,1068,187,1,1948
1935,Mississippi,Carroll,860,51,1,3017
1935,Mississippi,Chickasaw,786,126,3,2257
1935,Mississippi,Choctaw,987,107,2,1072
1935,Mississippi,Claiborne,462,57,13,1698
1935,Mississippi,Clarke,1209,220,0,1292
1935,Mississippi,Clay,743,244,3,1861
1935,Mississippi,Coahoma,406,40,81,7620
1935,Mississippi,Copiah,1570,88,9,3697
1935,Mississippi,Covington,1163,100,1,1229
1935,Mississippi,DeSoto,754,186,14,4489
1935,Mississippi,Forrest,612,92,4,435
1935,Mississippi,Franklin,866,55,9,1096
1935,Mississippi,George,588,118,1,327
1935,Mississippi,Greene,813,54,1,220
1935,Mississippi,Grenada,468,49,5,1765
1935,Mississippi,Hancock,661,6,11,78
1935,Mississippi,Harrison,1014,30,19,168
1935,Mississippi,Hinds,1344,319,18,5620
1935,Mississippi,Holmes,1226,94,19,5642
1935,Mississippi,Humphreys,427,26,19,4166
1935,Mississippi,Issaquena,158,14,10,1143
